"probe_id" "gene_id"
"39227" "241453_at" "5747"
"39228" "241455_at" "647024"
"39229" "241456_at" "149297"
"39230" "241463_at" "9451"
"39231" "241469_at" "164045"
"39232" "241471_at" "730236"
"39233" "241475_at" "286076"
"39234" "241478_at" "79778"
"39235" "241480_at" "57674"
"39236" "241481_at" "145773"
"39237" "241482_at" "2041"
"39238" "241483_at" "116449"
"39239" "241485_at" "23040"
"39240" "241490_s_at" "267002"
"39241" "241495_at" "57018"
"39242" "241496_at" "153579"
"39243" "241498_at" "283254"
"39244" "241499_at" "285268"
"39245" "241500_at" "1006"
"39246" "241503_at" "145773"
"39247" "241504_at" "100506047"
"39248" "241512_at" "375686"
"39249" "241519_at" "255626"
"39250" "241525_at" "200772"
"39251" "241528_at" "225689"
"39252" "241533_at" "731656"
"39253" "241534_at" "100505549"
"39254" "241538_at" "645090"
"39255" "241541_at" "142678"
"39256" "241546_at" "166378"
"39257" "241547_at" "29974"
"39258" "241550_at" "340168"
"39259" "241552_at" "100506677"
"39260" "241553_at" "83445"
"39261" "241564_at" "392465"
"39262" "241565_at" "1286"
"39263" "241568_at" "100506319"
"39264" "241572_at" "255762"
"39265" "241573_at" "100505735"
"39266" "241574_s_at" "10642"
"39267" "241580_at" "85460"
"39268" "241585_at" "57689"
"39269" "241587_at" "100862679"
"39270" "241596_at" "170685"
"39271" "241598_at" "170685"
"39272" "241599_at" "134353"
"39273" "241600_at" "644150"
"39274" "241601_at" "644150"
"39275" "241602_at" "147948"
"39276" "241603_at" "23250"
"39277" "241604_at" "23250"
"39278" "241605_at" "142940"
"39279" "241606_s_at" "142940"
"39280" "241607_at" "730102"
"39281" "241609_at" "27022"
"39282" "241611_s_at" "22862"
"39283" "241612_at" "27022"
"39284" "241620_at" "23347"
"39285" "241621_at" "23347"
"39286" "241622_at" "5771"
"39287" "241623_at" "5771"
"39288" "241624_at" "389834"
"39289" "241625_at" "389834"
"39290" "241626_at" "9589"
"39291" "241627_x_at" "55701"
"39292" "241640_at" "55973"
"39293" "241642_x_at" "9874"
"39294" "241643_at" "9874"
"39295" "241644_at" "552900"
"39296" "241646_s_at" "55973"
"39297" "241650_x_at" "256158"
"39298" "241652_x_at" "8825"
"39299" "241659_at" "221037"
"39300" "241661_at" "221037"
"39301" "241663_at" "285343"
"39302" "241666_at" "285343"
"39303" "241669_x_at" "25865"
"39304" "241670_x_at" "729177"
"39305" "241672_at" "400120"
"39306" "241682_at" "151230"
"39307" "241683_at" "25831"
"39308" "241690_at" "389715"
"39309" "241691_at" "91179"
"39310" "241694_at" "5314"
"39311" "241696_at" "54875"
"39312" "241698_at" "130132"
"39313" "241700_at" "79776"
"39314" "241701_at" "57584"
"39315" "241703_at" "154661"
"39316" "241704_x_at" "162967"
"39317" "241705_at" "23461"
"39318" "241706_at" "144402"
"39319" "241707_at" "388630"
"39320" "241708_at" "1793"
"39321" "241709_s_at" "1793"
"39322" "241710_at" "728819"
"39323" "241712_at" "646019"
"39324" "241715_x_at" "93650"
"39325" "241716_at" "3329"
"39326" "241719_at" "81624"
"39327" "241720_at" "284695"
"39328" "241723_at" "10788"
"39329" "241725_at" "144455"
"39330" "241727_x_at" "200895"
"39331" "241729_at" "220164"
"39332" "241730_at" "55892"
"39333" "241731_x_at" "126070"
"39334" "241733_at" "162681"
"39335" "241734_at" "153443"
"39336" "241735_at" "11228"
"39337" "241736_at" "26190"
"39338" "241738_at" "58500"
"39339" "241739_at" "55239"
"39340" "241741_at" "54675"
"39341" "241742_at" "84106"
"39342" "241745_at" "100507557"
"39343" "241746_at" "9820"
"39344" "241747_s_at" "9820"
"39345" "241748_x_at" "8220"
"39346" "241749_at" "347273"
"39347" "241751_at" "8481"
"39348" "241752_at" "6546"
"39349" "241754_at" "286205"
"39350" "241755_at" "7385"
"39351" "241757_x_at" "51626"
"39352" "241760_x_at" "6095"
"39353" "241762_at" "114907"
"39354" "241763_s_at" "114907"
"39355" "241765_at" "1368"
"39356" "241766_at" "100509303"
"39357" "241771_at" "23504"
"39358" "241774_at" "379025"
"39359" "241778_at" "22978"
"39360" "241779_at" "345778"
"39361" "241781_at" "138199"
"39362" "241782_at" "10529"
"39363" "241784_x_at" "113510"
"39364" "241789_at" "27303"
"39365" "241791_at" "7273"
"39366" "241792_x_at" "51747"
"39367" "241793_at" "118490"
"39368" "241794_at" "64431"
"39369" "241795_at" "6009"
"39370" "241800_x_at" "7750"
"39371" "241801_at" "80055"
"39372" "241802_x_at" "2912"
"39373" "241805_at" "2565"
"39374" "241808_at" "51101"
"39375" "241809_at" "55924"
"39376" "241810_at" "100131180"
"39377" "241811_x_at" "6532"
"39378" "241812_at" "26010"
"39379" "241813_at" "4152"
"39380" "241819_at" "944"
"39381" "241820_at" "55183"
"39382" "241822_at" "147912"
"39383" "241825_at" "129450"
"39384" "241826_x_at" "148203"
"39385" "241827_at" "284370"
"39386" "241828_x_at" "339240"
"39387" "241829_at" "220108"
"39388" "241830_at" "140688"
"39389" "241832_at" "25940"
"39390" "241833_at" "51555"
"39391" "241836_x_at" "79598"
"39392" "241842_x_at" "374877"
"39393" "241844_x_at" "80008"
"39394" "241851_x_at" "100130429"
"39395" "241854_at" "1773"
"39396" "241856_at" "50939"
"39397" "241858_at" "51086"
"39398" "241859_at" "5334"
"39399" "241861_at" "50511"
"39400" "241862_x_at" "374877"
"39401" "241866_at" "9194"
"39402" "241869_at" "80830"
"39403" "241871_at" "814"
"39404" "241874_at" "492311"
"39405" "241879_at" "4026"
"39406" "241881_at" "25893"
"39407" "241882_at" "23261"
"39408" "241886_x_at" "338799"
"39409" "241887_at" "55284"
"39410" "241889_at" "84807"
"39411" "241892_at" "4691"
"39412" "241894_at" "284013"
"39413" "241895_at" "440905"
"39414" "241896_at" "23499"
"39415" "241898_at" "200879"
"39416" "241899_at" "553103"
"39417" "241902_at" "283078"
"39418" "241904_at" "100996307"
"39419" "241905_at" "5286"
"39420" "241908_at" "148362"
"39421" "241909_at" "80351"
"39422" "241910_x_at" "400590"
"39423" "241911_at" "51265"
"39424" "241912_at" "730051"
"39425" "241915_at" "348158"
"39426" "241918_at" "50636"
"39427" "241919_x_at" "114987"
"39428" "241920_x_at" "80208"
"39429" "241922_at" "8543"
"39430" "241923_x_at" "54187"
"39431" "241924_at" "4204"
"39432" "241925_x_at" "9194"
"39433" "241926_s_at" "2078"
"39434" "241927_x_at" "997"
"39435" "241933_at" "55278"
"39436" "241934_at" "50863"
"39437" "241935_at" "134549"
"39438" "241937_s_at" "10785"
"39439" "241938_at" "9444"
"39440" "241939_at" "128239"
"39441" "241942_at" "137902"
"39442" "241943_at" "497259"
"39443" "241946_at" "340481"
"39444" "241947_at" "100233209"
"39445" "241949_at" "641372"
"39446" "241950_at" "23286"
"39447" "241951_at" "53919"
"39448" "241952_at" "162515"
"39449" "241954_at" "2222"
"39450" "241955_at" "25831"
"39451" "241957_x_at" "64130"
"39452" "241959_at" "10393"
"39453" "241960_at" "64478"
"39454" "241961_at" "253017"
"39455" "241963_at" "619279"
"39456" "241964_at" "100507290"
"39457" "241966_at" "4644"
"39458" "241968_at" "80167"
"39459" "241969_at" "84159"
"39460" "241972_at" "401588"
"39461" "241973_x_at" "29952"
"39462" "241976_at" "6920"
"39463" "241977_s_at" "115827"
"39464" "241980_at" "4135"
"39465" "241981_at" "54757"
"39466" "241983_at" "5771"
"39467" "241984_at" "1112"
"39468" "241985_at" "133746"
"39469" "241986_at" "168667"
"39470" "241987_x_at" "169166"
"39471" "241989_at" "2868"
"39472" "241990_at" "171177"
"39473" "241992_at" "55332"
"39474" "241994_at" "7498"
"39475" "241995_at" "1716"
"39476" "241996_at" "55680"
"39477" "241998_at" "389073"
"39478" "241999_at" "94097"
"39479" "242000_at" "64921"
"39480" "242002_at" "154215"
"39481" "242003_at" "157697"
"39482" "242005_at" "100506377"
"39483" "242006_at" "167691"
"39484" "242009_at" "6532"
"39485" "242013_at" "440603"
"39486" "242015_x_at" "327"
"39487" "242019_at" "253782"
"39488" "242020_s_at" "81030"
"39489" "242021_at" "7494"
"39490" "242026_at" "4613"
"39491" "242028_at" "163051"
"39492" "242032_at" "57498"
"39493" "242033_at" "285671"
"39494" "242034_at" "64839"
"39495" "242036_x_at" "492"
"39496" "242037_at" "444"
"39497" "242038_at" "23507"
"39498" "242039_at" "116985"
"39499" "242040_at" "140687"
"39500" "242041_at" "79848"
"39501" "242042_s_at" "401022"
"39502" "242047_at" "219790"
"39503" "242048_at" "10471"
"39504" "242049_s_at" "51594"
"39505" "242050_at" "57554"
"39506" "242054_s_at" "6496"
"39507" "242055_at" "389362"
"39508" "242056_at" "80263"
"39509" "242060_x_at" "51131"
"39510" "242061_at" "340419"
"39511" "242062_at" "142891"
"39512" "242064_at" "54549"
"39513" "242065_x_at" "3422"
"39514" "242069_at" "23468"
"39515" "242070_at" "728485"
"39516" "242071_x_at" "8516"
"39517" "242077_x_at" "115004"
"39518" "242079_at" "6002"
"39519" "242081_at" "9744"
"39520" "242082_at" "326625"
"39521" "242083_at" "347344"
"39522" "242086_at" "54558"
"39523" "242087_x_at" "100507057"
"39524" "242088_at" "54800"
"39525" "242091_at" "124411"
"39526" "242092_at" "2037"
"39527" "242093_at" "94122"
"39528" "242095_at" "100505530"
"39529" "242098_at" "57221"
"39530" "242100_at" "337876"
"39531" "242102_at" "100874195"
"39532" "242103_at" "144110"
"39533" "242105_at" "898"
"39534" "242107_x_at" "9096"
"39535" "242111_at" "56339"
"39536" "242112_at" "134353"
"39537" "242119_at" "5629"
"39538" "242121_at" "100302692"
"39539" "242123_at" "164091"
"39540" "242124_at" "8534"
"39541" "242128_at" "5015"
"39542" "242129_at" "23309"
"39543" "242131_at" "4508"
"39544" "242133_s_at" "654342"
"39545" "242135_at" "283788"
"39546" "242136_x_at" "403340"
"39547" "242137_at" "27303"
"39548" "242138_at" "1745"
"39549" "242139_s_at" "100507739"
"39550" "242140_at" "100507739"
"39551" "242141_at" "3066"
"39552" "242146_at" "6627"
"39553" "242148_at" "255877"
"39554" "242149_at" "125228"
"39555" "242150_at" "63967"
"39556" "242153_at" "55132"
"39557" "242154_x_at" "122769"
"39558" "242155_x_at" "117584"
"39559" "242157_at" "80205"
"39560" "242158_at" "56903"
"39561" "242162_at" "164781"
"39562" "242163_at" "9967"
"39563" "242164_s_at" "9860"
"39564" "242165_at" "9860"
"39565" "242168_at" "374291"
"39566" "242169_at" "23743"
"39567" "242176_at" "4205"
"39568" "242178_at" "149998"
"39569" "242179_s_at" "26526"
"39570" "242180_at" "26526"
"39571" "242183_at" "126298"
"39572" "242184_s_at" "140890"
"39573" "242185_at" "140890"
"39574" "242186_x_at" "23284"
"39575" "242187_s_at" "84629"
"39576" "242191_at" "100132406"
"39577" "242192_at" "388403"
"39578" "242193_at" "100130155"
"39579" "242195_x_at" "9253"
"39580" "242196_at" "9743"
"39581" "242197_x_at" "948"
"39582" "242200_at" "339366"
"39583" "242201_at" "5383"
"39584" "242204_at" "149708"
"39585" "242208_at" "100129482"
"39586" "242209_at" "341405"
"39587" "242210_at" "7572"
"39588" "242211_x_at" "197335"
"39589" "242212_at" "6004"
"39590" "242214_at" "6233"
"39591" "242215_at" "2900"
"39592" "242217_s_at" "64319"
"39593" "242220_at" "6711"
"39594" "242224_at" "55105"
"39595" "242226_at" "100288079"
"39596" "242229_at" "222236"
"39597" "242230_at" "6310"
"39598" "242234_at" "54739"
"39599" "242239_at" "101060107"
"39600" "242242_at" "9098"
"39601" "242243_at" "7110"
"39602" "242246_x_at" "55384"
"39603" "242247_at" "196074"
"39604" "242248_at" "5257"
"39605" "242251_at" "166378"
"39606" "242253_at" "100506012"
"39607" "242255_at" "22884"
"39608" "242259_at" "148109"
"39609" "242260_at" "9782"
"39610" "242261_at" "3658"
"39611" "242263_at" "50999"
"39612" "242265_at" "10902"
"39613" "242268_at" "10659"
"39614" "242269_at" "440556"
"39615" "242271_at" "115019"
"39616" "242272_at" "146540"
"39617" "242274_x_at" "284439"
"39618" "242280_x_at" "80315"
"39619" "242281_at" "2752"
"39620" "242282_at" "161882"
"39621" "242283_at" "127602"
"39622" "242284_at" "199899"
"39623" "242286_at" "2903"
"39624" "242287_at" "6249"
"39625" "242288_s_at" "84034"
"39626" "242290_at" "6867"
"39627" "242291_at" "56478"
"39628" "242292_at" "653687"
"39629" "242293_at" "54556"
"39630" "242294_at" "200933"
"39631" "242295_at" "150596"
"39632" "242297_at" "6239"
"39633" "242301_at" "147381"
"39634" "242302_at" "23047"
"39635" "242303_at" "9542"
"39636" "242304_at" "84305"
"39637" "242305_at" "645513"
"39638" "242307_at" "285989"
"39639" "242308_at" "55283"
"39640" "242313_at" "728730"
"39641" "242314_at" "57690"
"39642" "242316_at" "29766"
"39643" "242317_at" "25994"
"39644" "242318_at" "202018"
"39645" "242319_at" "1608"
"39646" "242321_at" "5784"
"39647" "242323_at" "81579"
"39648" "242324_x_at" "147372"
"39649" "242325_at" "7533"
"39650" "242326_at" "169044"
"39651" "242328_at" "115827"
"39652" "242331_x_at" "642236"
"39653" "242332_at" "400550"
"39654" "242334_at" "147945"
"39655" "242335_at" "51312"
"39656" "242336_at" "2932"
"39657" "242338_at" "169200"
"39658" "242341_x_at" "132158"
"39659" "242342_at" "2977"
"39660" "242344_at" "2561"
"39661" "242345_at" "340267"
"39662" "242348_at" "151647"
"39663" "242349_at" "25831"
"39664" "242350_s_at" "100128098"
"39665" "242352_at" "25836"
"39666" "242355_at" "57585"
"39667" "242356_at" "143187"
"39668" "242358_at" "100506451"
"39669" "242360_at" "9079"
"39670" "242363_at" "1781"
"39671" "242364_x_at" "100131096"
"39672" "242370_at" "441024"
"39673" "242372_s_at" "148808"
"39674" "242375_x_at" "5053"
"39675" "242377_x_at" "25917"
"39676" "242378_at" "255275"
"39677" "242382_at" "100506207"
"39678" "242385_at" "6096"
"39679" "242387_at" "157695"
"39680" "242388_x_at" "117289"
"39681" "242389_at" "51747"
"39682" "242392_at" "148581"
"39683" "242394_at" "154043"
"39684" "242396_at" "644192"
"39685" "242400_at" "146198"
"39686" "242402_x_at" "116984"
"39687" "242408_at" "6815"
"39688" "242410_s_at" "777"
"39689" "242411_at" "285598"
"39690" "242414_at" "23475"
"39691" "242415_at" "57666"
"39692" "242417_at" "283278"
"39693" "242418_at" "29798"
"39694" "242420_at" "55607"
"39695" "242422_at" "10146"
"39696" "242426_at" "145957"
"39697" "242427_at" "51322"
"39698" "242429_at" "163081"
"39699" "242432_at" "474170"
"39700" "242433_at" "27107"
"39701" "242435_at" "5141"
"39702" "242438_at" "171023"
"39703" "242439_s_at" "171023"
"39704" "242442_x_at" "93587"
"39705" "242443_at" "161436"
"39706" "242444_at" "114904"
"39707" "242445_at" "121512"
"39708" "242446_at" "206412"
"39709" "242447_at" "285382"
"39710" "242450_at" "285704"
"39711" "242451_x_at" "6223"
"39712" "242455_at" "5454"
"39713" "242456_at" "4361"
"39714" "242458_at" "55103"
"39715" "242462_at" "100506930"
"39716" "242463_x_at" "162966"
"39717" "242465_at" "100505592"
"39718" "242469_at" "120376"
"39719" "242470_at" "126272"
"39720" "242471_at" "647135"
"39721" "242472_x_at" "23360"
"39722" "242473_at" "9618"
"39723" "242474_s_at" "203547"
"39724" "242477_at" "158219"
"39725" "242479_s_at" "4173"
"39726" "242482_at" "5573"
"39727" "242484_at" "148014"
"39728" "242487_at" "200014"
"39729" "242488_at" "1131"
"39730" "242489_at" "646778"
"39731" "242492_at" "1207"
"39732" "242493_at" "5789"
"39733" "242496_at" "420"
"39734" "242497_at" "10906"
"39735" "242499_at" "7307"
"39736" "242502_at" "27133"
"39737" "242503_at" "166012"
"39738" "242508_at" "205717"
"39739" "242512_at" "4649"
"39740" "242513_x_at" "205717"
"39741" "242515_x_at" "56672"
"39742" "242516_x_at" "166863"
"39743" "242517_at" "84634"
"39744" "242518_at" "100505648"
"39745" "242520_s_at" "339541"
"39746" "242521_at" "100505812"
"39747" "242522_at" "100129654"
"39748" "242524_at" "140689"
"39749" "242525_at" "6518"
"39750" "242528_at" "285943"
"39751" "242530_at" "22987"
"39752" "242531_at" "64121"
"39753" "242533_at" "100130051"
"39754" "242534_at" "115704"
"39755" "242538_at" "7027"
"39756" "242539_at" "129563"
"39757" "242540_at" "144132"
"39758" "242541_at" "10350"
"39759" "242543_at" "284948"
"39760" "242545_at" "158135"
"39761" "242548_x_at" "353322"
"39762" "242549_at" "23683"
"39763" "242550_at" "8662"
"39764" "242552_x_at" "58486"
"39765" "242553_at" "8714"
"39766" "242554_at" "219931"
"39767" "242555_at" "388272"
"39768" "242557_at" "80862"
"39769" "242560_at" "2177"
"39770" "242561_at" "55705"
"39771" "242565_x_at" "54059"
"39772" "242566_at" "22846"
"39773" "242567_at" "80325"
"39774" "242569_at" "10254"
"39775" "242571_at" "9185"
"39776" "242574_at" "23307"
"39777" "242575_at" "9887"
"39778" "242577_at" "389834"
"39779" "242578_x_at" "6581"
"39780" "242579_at" "658"
"39781" "242583_at" "85439"
"39782" "242584_at" "84140"
"39783" "242585_at" "100131067"
"39784" "242586_at" "83856"
"39785" "242587_at" "285195"
"39786" "242591_at" "25981"
"39787" "242592_at" "283554"
"39788" "242594_at" "259282"
"39789" "242595_at" "283629"
"39790" "242597_at" "7750"
"39791" "242600_at" "257019"
"39792" "242601_at" "253012"
"39793" "242602_x_at" "9534"
"39794" "242603_x_at" "22944"
"39795" "242605_at" "1634"
"39796" "242608_x_at" "145483"
"39797" "242615_at" "348807"
"39798" "242617_at" "283578"
"39799" "242618_at" "414777"
"39800" "242621_at" "221785"
"39801" "242622_x_at" "5728"
"39802" "242623_x_at" "389362"
"39803" "242624_at" "84448"
"39804" "242625_at" "91543"
"39805" "242626_at" "389432"
"39806" "242628_at" "3820"
"39807" "242629_at" "5865"
"39808" "242631_x_at" "10395"
"39809" "242632_at" "221472"
"39810" "242633_x_at" "7627"
"39811" "242634_at" "57798"
"39812" "242635_s_at" "222236"
"39813" "242636_at" "5547"
"39814" "242639_at" "79664"
"39815" "242640_at" "148137"
"39816" "242641_at" "131873"
"39817" "242644_at" "147138"
"39818" "242647_at" "9736"
"39819" "242648_at" "57563"
"39820" "242649_x_at" "283651"
"39821" "242653_at" "1630"
"39822" "242654_at" "2176"
"39823" "242655_at" "580"
"39824" "242656_at" "2965"
"39825" "242660_at" "340895"
"39826" "242661_x_at" "130540"
"39827" "242662_at" "5046"
"39828" "242663_at" "148189"
"39829" "242665_at" "114793"
"39830" "242668_x_at" "140732"
"39831" "242669_at" "51569"
"39832" "242670_at" "163175"
"39833" "242674_at" "1977"
"39834" "242679_at" "100506866"
"39835" "242680_at" "552"
"39836" "242683_at" "400643"
"39837" "242684_at" "155054"
"39838" "242685_at" "29083"
"39839" "242686_at" "90627"
"39840" "242687_at" "729830"
"39841" "242689_at" "9649"
"39842" "242690_at" "286410"
"39843" "242697_at" "163255"
"39844" "242698_at" "158798"
"39845" "242700_at" "5445"
"39846" "242701_at" "84897"
"39847" "242702_at" "166785"
"39848" "242704_at" "55565"
"39849" "242705_x_at" "4043"
"39850" "242706_s_at" "9439"
"39851" "242707_at" "9439"
"39852" "242711_x_at" "57697"
"39853" "242716_at" "7779"
"39854" "242720_at" "3700"
"39855" "242722_at" "4008"
"39856" "242727_at" "221079"
"39857" "242729_at" "100506866"
"39858" "242735_x_at" "1998"
"39859" "242738_s_at" "463"
"39860" "242743_at" "3566"
"39861" "242744_s_at" "846"
"39862" "242745_at" "846"
"39863" "242746_at" "23008"
"39864" "242748_at" "6721"
"39865" "242750_at" "166785"
"39866" "242752_at" "152926"
"39867" "242753_x_at" "55435"
"39868" "242757_at" "266727"
"39869" "242758_x_at" "55818"
"39870" "242760_x_at" "9488"
"39871" "242761_s_at" "147923"
"39872" "242762_s_at" "165215"
"39873" "242764_at" "54798"
"39874" "242765_at" "4336"
"39875" "242767_at" "29995"
"39876" "242770_at" "642236"
"39877" "242771_at" "7273"
"39878" "242773_at" "6523"
"39879" "242774_at" "23224"
"39880" "242776_at" "79670"
"39881" "242778_at" "9404"
"39882" "242780_at" "9218"
"39883" "242781_at" "139231"
"39884" "242782_x_at" "130612"
"39885" "242785_at" "400954"
"39886" "242786_at" "283104"
"39887" "242788_at" "55693"
"39888" "242789_at" "5136"
"39889" "242791_at" "26273"
"39890" "242794_at" "55534"
"39891" "242800_at" "4810"
"39892" "242804_at" "353497"
"39893" "242807_at" "83856"
"39894" "242808_at" "101060510"
"39895" "242809_at" "9173"
"39896" "242810_x_at" "100132874"
"39897" "242812_at" "414777"
"39898" "242814_at" "5272"
"39899" "242817_at" "114770"
"39900" "242821_at" "203238"
"39901" "242822_at" "441058"
"39902" "242823_at" "170692"
"39903" "242825_at" "163404"
"39904" "242828_at" "55137"
"39905" "242830_at" "100507290"
"39906" "242832_at" "5187"
"39907" "242835_s_at" "728730"
"39908" "242837_at" "6429"
"39909" "242838_at" "79929"
"39910" "242841_at" "100505570"
"39911" "242844_at" "5229"
"39912" "242845_at" "862"
"39913" "242847_at" "56946"
"39914" "242851_at" "91749"
"39915" "242852_at" "285147"
"39916" "242854_x_at" "8847"
"39917" "242855_at" "375616"
"39918" "242864_at" "115196"
"39919" "242866_x_at" "5452"
"39920" "242871_at" "54852"
"39921" "242876_at" "10000"
"39922" "242879_x_at" "10000"
"39923" "242880_at" "259232"
"39924" "242882_at" "388591"
"39925" "242883_at" "150677"
"39926" "242884_at" "440570"
"39927" "242887_at" "56888"
"39928" "242888_at" "100874032"
"39929" "242889_x_at" "645431"
"39930" "242891_at" "111"
"39931" "242898_at" "5610"
"39932" "242899_at" "143686"
"39933" "242900_at" "144245"
"39934" "242902_at" "643160"
"39935" "242903_at" "3459"
"39936" "242905_at" "56902"
"39937" "242906_at" "143686"
"39938" "242907_at" "2634"
"39939" "242911_at" "23389"
"39940" "242913_at" "54102"
"39941" "242915_at" "91120"
"39942" "242916_at" "11064"
"39943" "242917_at" "221002"
"39944" "242918_at" "4678"
"39945" "242921_at" "129049"
"39946" "242922_at" "408050"
"39947" "242923_at" "339500"
"39948" "242925_at" "378925"
"39949" "242930_at" "55644"
"39950" "242931_at" "79836"
"39951" "242935_at" "81846"
"39952" "242937_at" "3607"
"39953" "242938_s_at" "3607"
"39954" "242939_at" "7027"
"39955" "242940_x_at" "1750"
"39956" "242941_x_at" "6899"
"39957" "242942_at" "124565"
"39958" "242943_at" "7903"
"39959" "242944_at" "84985"
"39960" "242945_at" "54757"
"39961" "242946_at" "963"
"39962" "242949_x_at" "550631"
"39963" "242953_at" "10780"
"39964" "242954_at" "101059948"
"39965" "242956_at" "3417"
"39966" "242957_at" "220001"
"39967" "242961_x_at" "23586"
"39968" "242963_at" "166929"
"39969" "242969_at" "163131"
"39970" "242970_at" "57609"
"39971" "242973_at" "775"
"39972" "242974_at" "961"
"39973" "242979_at" "3667"
"39974" "242980_at" "51397"
"39975" "242982_x_at" "3696"
"39976" "242984_at" "4289"
"39977" "242985_x_at" "285671"
"39978" "242986_at" "89796"
"39979" "242988_at" "127579"
"39980" "242989_at" "6801"
"39981" "242991_at" "9414"
"39982" "242992_at" "90233"
"39983" "242996_at" "9617"
"39984" "242998_at" "145226"
"39985" "242999_at" "8874"
"39986" "243000_at" "1021"
"39987" "243001_at" "79863"
"39988" "243007_at" "91875"
"39989" "243008_at" "6009"
"39990" "243010_at" "124540"
"39991" "243011_at" "91775"
"39992" "243015_at" "1577"
"39993" "243017_at" "158572"
"39994" "243019_at" "100132207"
"39995" "243026_x_at" "331"
"39996" "243027_at" "150084"
"39997" "243029_at" "83999"
"39998" "243033_at" "5756"
"39999" "243036_at" "728621"
"40000" "243038_at" "375287"
"40001" "243042_at" "374986"
"40002" "243043_at" "100130771"
"40003" "243045_at" "150572"
"40004" "243047_at" "54540"
"40005" "243048_at" "100130418"
"40006" "243051_at" "29097"
"40007" "243052_at" "148932"
"40008" "243053_x_at" "100128079"
"40009" "243056_at" "144608"
"40010" "243059_at" "400550"
"40011" "243060_at" "100505835"
"40012" "243061_at" "387978"
"40013" "243062_at" "201163"
"40014" "243066_at" "80896"
"40015" "243070_at" "54891"
"40016" "243076_x_at" "2738"
"40017" "243077_at" "641928"
"40018" "243080_at" "57520"
"40019" "243081_at" "100652770"
"40020" "243084_at" "800"
"40021" "243087_at" "126820"
"40022" "243092_at" "100288730"
"40023" "243093_at" "79074"
"40024" "243099_at" "150372"
"40025" "243100_at" "93034"
"40026" "243106_at" "160364"
"40027" "243108_at" "10048"
"40028" "243109_at" "55784"
"40029" "243110_x_at" "283869"
"40030" "243116_at" "138429"
"40031" "243118_at" "285753"
"40032" "243124_at" "653390"
"40033" "243127_x_at" "1773"
"40034" "243128_at" "7728"
"40035" "243129_at" "642980"
"40036" "243132_at" "54840"
"40037" "243133_at" "8848"
"40038" "243135_x_at" "29886"
"40039" "243136_at" "51659"
"40040" "243139_at" "22987"
"40041" "243140_at" "59"
"40042" "243141_at" "166929"
"40043" "243142_at" "55785"
"40044" "243143_at" "118670"
"40045" "243152_at" "10920"
"40046" "243153_at" "55755"
"40047" "243161_x_at" "132625"
"40048" "243165_at" "689"
"40049" "243166_at" "64924"
"40050" "243167_at" "340273"
"40051" "243173_at" "164633"
"40052" "243175_at" "257313"
"40053" "243176_at" "26225"
"40054" "243181_at" "54467"
"40055" "243186_at" "150864"
"40056" "243188_at" "284349"
"40057" "243189_at" "4899"
"40058" "243194_at" "90233"
"40059" "243195_s_at" "90233"
"40060" "243196_s_at" "10906"
"40061" "243198_at" "374618"
"40062" "243201_at" "6173"
"40063" "243202_at" "284611"
"40064" "243206_at" "90799"
"40065" "243208_x_at" "284382"
"40066" "243209_at" "9132"
"40067" "243213_at" "6774"
"40068" "243214_at" "140685"
"40069" "243219_x_at" "54534"
"40070" "243221_at" "54757"
"40071" "243222_at" "80216"
"40072" "243224_at" "100506302"
"40073" "243225_at" "283481"
"40074" "243228_at" "9329"
"40075" "243231_at" "151258"
"40076" "243234_at" "6926"
"40077" "243237_at" "200373"
"40078" "243238_at" "5834"
"40079" "243239_at" "25813"
"40080" "243243_at" "2719"
"40081" "243244_at" "785"
"40082" "243245_at" "100506446"
"40083" "243254_at" "3097"
"40084" "243256_at" "8569"
"40085" "243258_at" "23277"
"40086" "243259_at" "6314"
"40087" "243260_x_at" "286046"
"40088" "243261_at" "154822"
"40089" "243263_at" "284185"
"40090" "243265_at" "2572"
"40091" "243267_x_at" "1943"
"40092" "243268_at" "399967"
"40093" "243270_at" "259308"
"40094" "243276_at" "259173"
"40095" "243277_x_at" "2122"
"40096" "243278_at" "93986"
"40097" "243282_at" "54520"
"40098" "243283_at" "54677"
"40099" "243284_at" "79719"
"40100" "243285_at" "283335"
"40101" "243287_s_at" "28962"
"40102" "243288_at" "56950"
"40103" "243290_at" "23286"
"40104" "243292_at" "388581"
"40105" "243294_at" "163131"
"40106" "243295_at" "54439"
"40107" "243296_at" "10135"
"40108" "243301_at" "169044"
"40109" "243304_at" "286109"
"40110" "243306_s_at" "79571"
"40111" "243309_at" "145788"
"40112" "243311_at" "400830"
"40113" "243313_at" "79933"
"40114" "243316_x_at" "9559"
"40115" "243318_at" "50717"
"40116" "243323_s_at" "463"
"40117" "243324_x_at" "3842"
"40118" "243334_at" "776"
"40119" "243335_at" "5033"
"40120" "243336_at" "100132292"
"40121" "243337_at" "166752"
"40122" "243338_at" "1452"
"40123" "243345_at" "9604"
"40124" "243346_at" "56203"
"40125" "243349_at" "57535"
"40126" "243351_at" "440119"
"40127" "243352_at" "80216"
"40128" "243357_at" "257194"
"40129" "243358_at" "3480"
"40130" "243361_at" "140890"
"40131" "243362_s_at" "641518"
"40132" "243363_at" "641518"
"40133" "243364_at" "26053"
"40134" "243365_s_at" "26053"
"40135" "243370_at" "4076"
